Station_ID	Record_number	Station_name	Longitude	Latitude	Elevation	Country	Data_start	Data_end	Observed_variable	Data_policy
SPM00008430	2	MURCIA	-1.17	38	62	Spain	1973	2024	{ws, t, td, mslp, wd, slp}	open_access
SPM00008430	1	MURCIA	-1.17	38	62	Spain	2023	2024	{td, ws, mslp, slp, t, wd}	open_access
FRM00007628	2	MURET-LHERM	1.25	43.45	189	France	2010	2024	{mslp, wd, t, ws, slp, td}	open_access
FRM00007628	1	MURET-LHERM	1.25	43.45	189	France	2023	2024	{t, ws, wd, td}	open_access
PKI0000OPME	1	MURREE	73.39	33.91	2291	Pakistan	2021	2024	{td, t, ws, wd}	non_commercial
PKMU0020372	3	MURREE PAKISTAN	73.38	33.92	2168	Pakistan	1944	1948	{td, t}	non_commercial
PKMU0020372	1	MURREE PAKISTAN	73.38	33.92	2168	Pakistan	2023	2024	{ws, td, t, wd}	non_commercial
PKMU0020372	2	MURREE PAKISTAN	73.38	33.92	2168	Pakistan	2023	2024	{slp, td, ws, t, wd, mslp}	non_commercial
INM00042112	1	MUSSOORIE	78.08	30.45	2042	India	1944	2020	{td, ws, mslp, t, wd, slp}	non_commercial
INMU0022081	2	MUSSOORIE INDIA	78.08	30.45	2115	India	1944	1948	{td, t}	non_commercial
INI0000VOMY	1	MYSORE	76.7	12.3	767	India	2015	2024	{td, t, wd, ws}	non_commercial
INM00043291	2	MYSORE	76.7	12.3	767	India	1944	2024	{td, wd, ws, mslp, t, slp}	non_commercial
INM00043291	1	MYSORE	76.7	12.3	767	India	2023	2024	{ws, wd, td, t}	non_commercial
AOI0000FNGU	1	N GUNZA ARPT / CUANZA SUL	13.85	-11.17	11	Angola	2018	2023	{td, wd, ws, t}	non_commercial
AYM00089043	1	N.CENTRAL ANTARCTICA	-41.1	-77.7	42	Antarctica	1957	1958	{td, mslp, ws, wd, t}	non_commercial
FJM00091688	2	NADI	177.45	-17.77	31	Fiji	2016	2017	{ws, t, wd, slp}	non_commercial
FJM00091688	1	NADI	177.45	-17.77	31	Fiji	2023	2024	{t, td, ws, wd, mslp}	non_commercial
FJI0000NFFN	1	NADI INTL	177.44	-17.76	18	Fiji	1942	2024	{td, mslp, ws, t, wd, slp}	non_commercial
RPI0000RPUN	1	NAGA	123.27	13.58	43.3	Philippines	1984	1990	{ws, t, wd, td}	non_commercial
JAM00047636	2	NAGOYA	136.97	35.17	56.3	Japan	1952	2024	{td, mslp, wd, ws, t, slp}	non_commercial
JAU047636-1	1	NAGOYA	136.97	35.17	56	Japan	2009	2009	{slp, mslp}	open_access
JAN00091196	2	NAHA	127.68	26.23	35	Japan	1945	1945	{wd, t, ws, td, mslp}	non_commercial
JAN00091196	1	NAHA	127.68	26.23	35	Japan	1945	1945	{td, ws, t, wd, mslp}	open_access
THM00048357	1	NAKHON PHANOM	104.78	17.42	148	Thailand	1952	2024	{t, ws, mslp, td, wd, slp}	non_commercial
THM00048358	1	NAKHON PHANOM AGROMET	104.78	17.43	153	Thailand	2007	2024	{slp, t, ws, td, mslp, wd}	non_commercial
NZM00093373	1	NAPIER AERODROME AWS	176.87	-39.47	3	New Zealand	1992	2024	{t, td, mslp, wd, ws, slp}	non_commercial
NZM00093374	1	NAPIER HARBOUR	176.92	-39.48	15	New Zealand	1949	1994	{t, mslp, wd, ws, td, slp}	non_commercial
NZA00933720	2	NAPIER/AIRPORT	176.87	-39.47	5	New Zealand	1973	1993	{td, mslp, wd, ws, t, slp}	non_commercial
NZA00933720	1	NAPIER/AIRPORT	176.87	-39.47	5	New Zealand	2020	2024	{t, ws, mslp, slp, td, wd}	non_commercial
NZA00933720	5	NAPIER/AIRPORT	176.87	-39.47	5	New Zealand	2020	2024	{td, mslp, wd, ws, slp, t}	non_commercial
GMN00003442	1	NAUHEIM  BAD	8.75	50.36	149	Germany	2004	2020	{td, t}	open_access
NRI0000ANAU	3	NAURU	166.92	-0.5	6	Nauru 	1893	1899	{mslp}	open_access
NRI0000ANAU	1	NAURU	166.92	-0.5	6	Nauru 	1951	2009	{slp, td, ws, t, wd, mslp}	non_commercial
NRI0000ANAU	2	NAURU	166.92	-0.5	6	Nauru 	2009	2009	{mslp}	open_access
NRM00091531	2	NAURU	166.92	-0.53	0	Nauru 	1998	2013	{t, mslp, ws, wd, td, slp}	non_commercial
NRM00091531	1	NAURU	166.92	-0.53	0	Nauru 	2018	2024	{t, td, wd, ws}	non_commercial
NRM00091532	1	NAURU ARC-2	166.92	-0.52	7	Nauru 	1951	2009	{td, ws, t, wd, slp, mslp}	non_commercial
NRM00091532	2	NAURU ARC-2	166.92	-0.52	7	Nauru 	2003	2013	{td, t, ws, wd, mslp, slp}	non_commercial
NRI0000ANYN	2	NAURU INTL	166.92	-0.55	6.7	Nauru 	1892	1914	{t, slp}	open_access
NRI0000ANYN	3	NAURU INTL	166.92	-0.55	6.7	Nauru 	1916	1921	{mslp}	open_access
NRI0000ANYN	1	NAURU INTL	166.92	-0.55	6.7	Nauru 	2018	2024	{td, t, wd, ws}	non_commercial
INM00042282	2	NAUTANWA	83.42	27.43	99	India	1973	2024	{ws, t, mslp, td, wd, slp}	non_commercial
INM00042282	1	NAUTANWA	83.42	27.43	99	India	2023	2024	{ws, mslp, slp, t, td, wd}	non_commercial
GRM00016732	2	NAXOS	25.37	37.1	9.8	Greece	1938	2024	{t, wd, ws, mslp, td, slp}	non_commercial
GRM00016732	1	NAXOS	25.37	37.1	9.8	Greece	2023	2024	{td, wd, ws, t}	non_commercial
UKA00037450	2	NETHERAVON(RA)	-1.77	51.25	139	United Kingdom	1973	2002	{td, t, ws, wd, mslp, slp}	open_access
UKA00037450	1	NETHERAVON(RA)	-1.77	51.25	139	United Kingdom	2023	2024	{t, td, wd, slp, mslp, ws}	open_access
UKA00037450	3	NETHERAVON(RA)	-1.77	51.25	139	United Kingdom	2023	2024	{ws, wd, t, td, mslp, slp}	open_access
GMA00108640	1	NEUBIBERG (GER-AFB)	11.63	48.07	560	Germany	1937	2001	{wd, ws, td, t, mslp, slp}	open_access
GMA00107231	1	NEUSTADT	8.15	49.37	163	Germany	1973	1984	{td, ws, t, wd, mslp, slp}	open_access
GMN00003577	1	NEUSTRELITZ	13.05	53.36	64	Germany	1951	1976	{t, td, mslp}	open_access
GMN00003577	2	NEUSTRELITZ	13.05	53.36	64	Germany	1952	1960	{mslp, td, t}	open_access
GMMU0010279	1	NEUSTRELITZ GERMANY	13.08	53.35	64	Germany	1952	1960	{td, mslp, t}	open_access
BFI0000MYCB	1	NEW BIGHT	-75.45	24.32	1.5	Bahamas, The	2020	2024	{td, t, wd, ws}	non_commercial
SFM00068377	1	NEWCASTLE	29.98	-27.77	1238	South Africa	1998	2024	{td, ws, t, slp, wd}	non_commercial
SFU0795-2-1	2	NEWCASTLE-YSKOR	29.95	-27.75	1195	South Africa	1972	1973	{slp}	open_access
SFU0795-2-1	1	NEWCASTLE-YSKOR	29.95	-27.75	1195	South Africa	2023	2024	{wd, t, slp, ws, td}	non_commercial
UKI0000EGXN	1	NEWTON	-0.98	52.97	55	United Kingdom	1995	2001	{t, ws, wd, td}	open_access
JAI0000RJSN	2	NIIGATA	139.12	37.96	8.8	Japan	1951	1999	{td, t, wd, ws, slp, mslp}	non_commercial
JAI0000RJSN	1	NIIGATA	139.12	37.96	8.8	Japan	1951	1957	{t, wd, ws, td, mslp, slp}	open_access
JAI0000RJSN	3	NIIGATA	139.12	37.96	8.8	Japan	1973	2024	{wd, t, ws, td, mslp}	non_commercial
JAI0000RJSN	4	NIIGATA	139.12	37.96	8.8	Japan	1973	2024	{td, t, ws, wd, mslp}	non_commercial
JAM00047604	3	NIIGATA	139.02	37.9	5.7	Japan	1973	2024	{mslp, wd, ws, td, t, slp}	non_commercial
JAW00043318	1	NIIGATA	139.12	37.96	8.8	Japan	1951	1957	{t, wd, ws, td, mslp, slp}	non_commercial
JAW00043318	2	NIIGATA	139.12	37.96	8.8	Japan	1951	1999	{td, t, wd, ws, slp, mslp}	non_commercial
JAW00043318	3	NIIGATA	139.12	37.96	8.8	Japan	1973	2024	{wd, t, ws, td, mslp}	non_commercial
JAW00043318	4	NIIGATA	139.12	37.96	8.8	Japan	1973	2024	{td, t, ws, wd, mslp, slp}	open_access
FRA00073013	2	NIORT/SOUCHE	-0.4	46.32	61	France	1986	2024	{wd, t, ws, td, mslp, slp}	open_access
FRA00073013	3	NIORT/SOUCHE	-0.4	46.32	61	France	1986	1990	{ws, t, td, wd}	open_access
FRA00073013	1	NIORT/SOUCHE	-0.4	46.32	61	France	1986	2024	{slp, mslp, td, t, wd, ws}	open_access
LOI0000LZNI	1	NITRA	18.13	48.28	134	Slovakia	2004	2012	{td, t, ws, wd}	non_commercial
LOM00011855	2	NITRA	18.13	48.28	136	Slovakia	1937	2024	{t, ws, wd, mslp, td, slp}	non_commercial
NLM00006255	2	NOORDELIJKE ZEERAAF	1.15	61.23	47	Netherlands	1996	2006	{t, ws, wd, mslp, td, slp}	open_access
NLM00006255	1	NOORDELIJKE ZEERAAF	1.15	61.23	47	Netherlands	2004	2006	{wd, ws, t, td}	open_access
NLI0000EHNC	1	NOORDELUKE ZEERAAF	1.15	61.23	47	Netherlands	2004	2006	{td, t, wd, ws}	open_access
GMN00003631	2	NORDERNEY	7.15	53.71	12	Germany	1936	1939	{mslp, t}	open_access
GMN00003631	1	NORDERNEY	7.15	53.71	12	Germany	1936	2020	{t, mslp, td, slp}	open_access
GMMU0010435	1	NORDERNEY GERMANY	7.15	53.7	4	Germany	1936	1939	{t, mslp}	open_access
UKM00003386	1	NORTH COATES (AUT)	0.07	53.5	3	United Kingdom	1989	1994	{t, td, mslp, wd, ws, slp}	open_access
RIM00013168	1	NOVI SAD RIMSKI SANCEVI	19.85	45.33	87	Serbia	1936	2024	{t, mslp, wd, ws, td, slp}	non_commercial
AYU089512-1	5	NOVOLAZAREVSKAYA	11.83	-70.77	119	Antarctica	1961	2003	{mslp}	open_access
AYU089512-1	3	NOVOLAZAREVSKAYA	11.83	-70.77	119	Antarctica	2009	2009	{slp, mslp}	open_access
AYU089512-1	4	NOVOLAZAREVSKAYA	11.83	-70.77	119	Antarctica	2009	2009	{mslp, slp}	open_access
AYU089512-1	1	NOVOLAZAREVSKAYA	11.83	-70.77	119	Antarctica	2023	2024	{t, wd, mslp, ws}	non_commercial
AYU089512-1	2	NOVOLAZAREVSKAYA	11.83	-70.77	119	Antarctica	2023	2024	{wd, ws, td, mslp, t, slp}	non_commercial
KZA00353311	1	NOVO-ROSSIYSKIY	58	50.22	416	Kazakhstan	1959	2024	{td, wd, t, ws, mslp, slp}	non_commercial
KZA00353311	3	NOVO-ROSSIYSKIY	58	50.22	416	Kazakhstan	1959	1962	{mslp, td}	non_commercial
KZA00353311	2	NOVO-ROSSIYSKIY	58	50.22	416	Kazakhstan	2023	2024	{slp, t, ws, td, mslp, wd}	non_commercial
KZM00035331	2	NOVOROSSIYSKOE	58	50.2	416	Kazakhstan	1935	2024	{slp, mslp, t, td, ws, wd}	open_access
KZM00035331	1	NOVOROSSIYSKOE	58	50.2	416	Kazakhstan	2018	2024	{t, td, wd, ws, slp, mslp}	non_commercial
MXM00076122	1	NUEVA CASAS GRANDES   CHIH.	-107.95	30.37	1487	Mexico	1949	2024	{td, mslp, wd, ws, t, slp}	non_commercial
MXU076122-1	2	NUEVACASASGRANDES	-107.95	30.37	1487	Mexico	2007	2009	{mslp, slp}	open_access
MXU076122-1	1	NUEVACASASGRANDES	-107.95	30.37	1487	Mexico	2020	2024	{td, slp, t, mslp, wd, ws}	non_commercial
MXA00762864	2	NUEVO LAREDO INTL	-99.58	27.43	148	Mexico	1994	1994	{t, ws, wd, td}	non_commercial
MXA00762864	1	NUEVO LAREDO INTL	-99.58	27.43	148	Mexico	2023	2024	{t, ws, wd, td, mslp}	non_commercial
TNM00091789	1	NUKU'ALOFA	-175.18	-21.13	0.9	Tonga	1943	2023	{td, mslp, wd, t, ws, slp}	non_commercial
GMMU0010426	1	NURNBERG GERMANY	11.1	49.48	315	Germany	1934	1939	{mslp, t}	open_access
AUI0000LOLF	1	OBEROSTERREICH / FREISTADT	14.42	48.52	685	Austria	2004	2008	{ws, t, wd}	non_commercial
GMA00108671	1	OBERSCHLEISHEIM	11.55	48.23	486	Germany	1973	1981	{td, t, ws, wd}	open_access
AUM00011149	1	OBERTAUERN	13.57	47.25	1744.9	Austria	2000	2024	{t, slp, ws, wd, td}	non_commercial
AUA00111491	1	OBERTAUERN (AUT)	13.57	47.27	1742	Austria	1973	2024	{td, t, ws, wd, slp, mslp}	non_commercial
AUA00111491	2	OBERTAUERN (AUT)	13.57	47.27	1742	Austria	2020	2024	{td, slp, ws, t, wd}	non_commercial
UKI0000EGVO	1	ODIHAM	-0.94	51.23	123.4	United Kingdom	1973	2024	{td, t, wd, ws, mslp, slp}	open_access
NZI0000NZOH	1	OHAKEA	175.39	-40.21	50	New Zealand	1949	2022	{td, t, mslp, wd, ws, slp}	non_commercial
NZM00093402	1	OHAKEA AERO AWS	175.37	-40.18	48	New Zealand	1949	2022	{td, t, mslp, wd, ws, slp}	non_commercial
GMMU0010742	1	OHRINGEN GERMANY	9.52	49.2	256	Germany	1949	1954	{td, t, mslp}	open_access
GMU00010742	1	OHRINGEN GERMANY	9.52	49.2	256	Germany	1949	1954	{td, t, mslp}	open_access
JAM00047815	2	OITA	131.62	33.23	13.5	Japan	1952	2024	{td, slp, mslp, wd, ws, t}	non_commercial
JAU047815-1	1	OITA	131.62	33.23	13	Japan	2010	2010	{slp, mslp}	open_access
DAI0000EKOX	1	OKSBOEL	8.25	55.58	17	Denmark	2005	2021	{td, ws, wd, t}	non_commercial
DAM00006086	2	OKSBOEL	8.25	55.58	17	Denmark	2008	2012	{td, t, ws, wd}	non_commercial
TWM00059568	2	ORCHID ISL.	121.55	22.03	10	Taiwan	1973	2002	{td, mslp, ws, t, wd, slp}	non_commercial
SFM00068582	2	ORIBI AIRPORT	30.4	-29.65	739	South Africa	2013	2024	{td, ws, slp, wd, t}	non_commercial
KSM00047144	1	OSUNGSAN	126.78	36	227	Korea, South	2001	2022	{ws, td, t, mslp, wd, slp}	non_commercial
JAA00749390	1	OTA	139.42	36.27	27	Japan	1957	1958	{td, ws, t, mslp, slp, wd}	non_commercial
ARM00087823	1	P.MADRYN AERO	-65.07	-42.73	136	Argentina	2004	2024	{td, wd, t, ws, slp, mslp}	non_commercial
ARM00087823	2	P.MADRYN AERO	-65.07	-42.73	136	Argentina	2008	2023	{td, wd, slp, t, mslp, ws}	non_commercial
KSM00047099	8	PAJU	126.77	37.88	30	Korea, South	2003	2024	{td, slp, ws, mslp, t, wd}	non_commercial
LAA00489438	1	PAK SANE	103.67	18.38	157	Laos	1973	2024	{td, t, ws, wd, mslp, slp}	non_commercial
LAA00489438	2	PAK SANE	103.67	18.38	157	Laos	2023	2024	{t, ws, slp, mslp, wd, td}	non_commercial
LAM00048945	1	PAKSANE	103.67	18.4	157	Laos	2009	2024	{td, t, slp, ws, mslp, wd}	non_commercial
HRM00014443	1	PALAGRUZA	16.27	42.4	98	Croatia	1952	2024	{td, mslp, wd, t, ws, slp}	non_commercial
HRMU0013438	2	PALAGRUZA YUGOSLAVIA	16.27	42.4	82	Croatia	1952	1962	{td, t, mslp}	non_commercial
HRMU0013438	1	PALAGRUZA YUGOSLAVIA	16.27	42.4	82	Croatia	2023	2024	{td, t, slp, mslp, ws, wd}	non_commercial
ITM00016409	2	PALERMO BOCCADIFALCO	13.32	38.12	123	Italy	1895	1940	{mslp}	non_commercial
ITM00016409	1	PALERMO BOCCADIFALCO	13.32	38.12	123	Italy	2006	2017	{t, td, slp, wd, mslp, ws}	non_commercial
CSI0000MRPM	1	PALMAR SUR	-83.47	8.95	14.9	Costa Rica	1980	2011	{td, t, ws, wd, mslp, slp}	non_commercial
AYM00089061	1	PALMER STATION	-64.08	-64.77	8	Antarctica	1976	2024	{td, mslp, ws, t, wd, slp}	non_commercial
ITA00164103	2	PALMERO/BOCCADIFAL	13.3	38.1	117	Italy	1991	1991	{t, slp, mslp, td, ws, wd}	non_commercial
SPI0000LEPP	2	PAMPLONA	-1.65	42.77	458.4	Spain	1973	2024	{td, wd, t, ws, mslp, slp}	open_access
SPI0000LEPP	1	PAMPLONA	-1.65	42.77	458.4	Spain	1973	2024	{mslp, t, wd, td, ws, slp}	open_access
SPM00008086	2	PAMPLONA	-1.67	42.82	461	Spain	1973	2024	{ws, wd, t, mslp, td, slp}	open_access
SPM00008086	1	PAMPLONA	-1.67	42.82	461	Spain	2023	2024	{td, ws, wd, slp, t, mslp}	open_access
ITI0000LICG	1	PANTELLERIA	11.97	36.82	193.5	Italy	1943	2024	{td, t, ws, wd, mslp, slp}	non_commercial
ITM00016471	1	PANTELLERIA	11.97	36.82	185	Italy	2005	2009	{td, ws, wd, slp, t, mslp}	non_commercial
ITMU0016470	3	PANTELLERIA I SICILY	11.97	36.82	170	Italy	1957	1971	{t, td, mslp}	non_commercial
ITMU0016470	1	PANTELLERIA I SICILY	11.97	36.82	170	Italy	2023	2024	{td, t, ws, wd}	non_commercial
INI0000VIPT	1	PANTNAGAR	79.47	29.03	234.4	India	2015	2024	{td, ws, wd, t}	non_commercial
INM00042148	2	PANTNAGAR	79.47	29.03	233	India	2007	2024	{slp, td, t, ws, wd, mslp}	non_commercial
INM00042148	1	PANTNAGAR	79.47	29.03	233	India	2023	2024	{td, t, wd, ws}	non_commercial
GMA00102051	1	PAPENBURG (AUT)	7.38	53.08	2	Germany	1987	1990	{td, mslp, ws, t, wd, slp}	open_access
NZI0000NZPP	1	PARAPARAUMU	174.99	-40.9	6.7	New Zealand	1987	1995	{td, t, mslp, wd, ws, slp}	non_commercial
NZM00093420	1	PARAPARAUMU AWS	174.98	-40.9	7	New Zealand	1987	1995	{td, t, wd, mslp, ws, slp}	non_commercial
NZM00093420	2	PARAPARAUMU AWS	174.98	-40.9	7	New Zealand	1995	2024	{wd, td, ws, t, mslp, slp}	non_commercial
ITI0000LIMP	1	PARMA	10.3	44.82	49.1	Italy	2004	2024	{td, ws, t, wd}	non_commercial
ITM00016130	2	PARMA	10.28	44.82	51	Italy	1966	2016	{ws, td, t, mslp, wd, slp}	non_commercial
ITM00016130	1	PARMA	10.28	44.82	51	Italy	2023	2024	{td, ws, t, wd}	non_commercial
CSA00787606	4	PASO CANOAS	-83.53	8.97	10	Costa Rica	1973	1980	{td, ws, t, wd}	non_commercial
ITI0000LIVB	1	PASSO DEL BRENNERO	11.5	47	0.9	Italy	2013	2024	{td, t, slp, wd, ws}	non_commercial
ITM00016135	1	PASSO PORRETTA	11	44.03	1314	Italy	2005	2007	{t, wd, td, ws, slp}	non_commercial
ITM00016136	1	PASSO PORRETTA	11	44.02	1314	Italy	2009	2009	{t}	non_commercial
UPA00345021	1	PAVLOGRAD	35.83	48.53	91	Ukraine	1977	1998	{td, wd, t, ws, mslp, slp}	non_commercial
UPM00034502	2	PAVLOGRAD	35.83	48.53	91	Ukraine	1935	2022	{slp, mslp, t, ws, wd, td}	open_access
UPM00034502	1	PAVLOGRAD	35.83	48.53	91	Ukraine	2015	2022	{t, td, mslp, wd, ws}	non_commercial
SNI0000WSAP	5	PAYA LEBAR	103.91	1.36	19.8	Singapore	1840	1845	{slp}	non_commercial
SNI0000WSAP	2	PAYA LEBAR	103.91	1.36	19.8	Singapore	1863	2024	{slp, t, ws, mslp, td, wd}	non_commercial
SNI0000WSAP	1	PAYA LEBAR	103.91	1.36	19.8	Singapore	1949	2024	{t, td, mslp, ws, wd, slp}	non_commercial
CWA00918000	2	PENRHYN ISLAND	-158.07	-9.02	2	Cook Islands [New Zealand]	1943	1996	{td, ws, wd, t, mslp, slp}	non_commercial
CWA00918000	1	PENRHYN ISLAND	-158.07	-9.02	2	Cook Islands [New Zealand]	2023	2024	{t, td, wd, ws}	non_commercial
CWA00918000	3	PENRHYN ISLAND	-158.07	-9.02	2	Cook Islands [New Zealand]	2023	2024	{mslp, slp, ws, wd, t, td}	non_commercial
CWI0000NCPY	2	PENRHYN ISLAND	-158.07	-9.02	2	Cook Islands [New Zealand]	1937	1996	{mslp}	open_access
CWI0000NCPY	3	PENRHYN ISLAND	-158.07	-9.02	2	Cook Islands [New Zealand]	2007	2007	{mslp}	open_access
CWI0000NCPY	1	PENRHYN ISLAND	-158.07	-9.02	2	Cook Islands [New Zealand]	2013	2024	{td, t, wd, ws}	non_commercial
PKM00041530	1	PESHAWAR	71.58	34.02	360	Pakistan	2015	2017	{td, slp, t, wd, ws, mslp}	non_commercial
PKMU0020355	2	PESHAWAR PAKISTAN	71.58	34.02	355	Pakistan	1944	1948	{td, t}	non_commercial
RIA00131681	1	PETROVARADIN	19.88	45.25	87	Serbia	1973	2024	{td, t, wd, ws, mslp, slp}	non_commercial
RIA00131681	2	PETROVARADIN	19.88	45.25	87	Serbia	2023	2024	{slp, wd, t, mslp, ws, td}	non_commercial
GGA00371780	3	PICUNDA	40.35	43.2	4	Georgia	1965	1992	{slp, mslp}	open_access
GGA00371780	1	PICUNDA	40.35	43.2	4	Georgia	1980	2001	{ws, wd, td, t, mslp, slp}	non_commercial
SFI0000FAPM	1	PIETERMARITZBURG	30.4	-29.65	738.5	South Africa	1997	2022	{td, t, wd, ws}	non_commercial
RPM00098442	2	PILI	123.27	13.58	35	Philippines	1991	2023	{td, mslp, t, ws, wd, slp}	non_commercial
GMMU0010569	1	PLAUEN GERMANY	12.15	50.5	408	Germany	1952	1960	{td, t, mslp}	open_access
GMU00010569	1	PLAUEN GERMANY	12.15	50.5	408	Germany	1952	1960	{td, t, mslp}	open_access
MXI0000MMZO	1	PLAYA DE ORO INTL	-104.56	19.14	9.1	Mexico	1973	2024	{t, ws, wd, td, mslp}	non_commercial
BUI0000LBPD	1	PLOVDIV	24.85	42.07	182	Bulgaria	1939	2024	{t, mslp, wd, ws, td, slp}	non_commercial
BUM00015626	1	PLOVDIV	24.85	42.07	156	Bulgaria	2004	2018	{td, wd, ws, mslp, slp, t}	non_commercial
BUMU0015625	3	PLOVDIV BULGARIA	24.8	42.13	160	Bulgaria	1958	1967	{td, t, mslp}	non_commercial
BUMU0015625	1	PLOVDIV BULGARIA	24.8	42.13	160	Bulgaria	2023	2024	{t, td, ws, wd}	non_commercial
HRA00136424	2	PODGORICA (TITOGRAD	19.28	42.38	37	Croatia	1993	1993	{ws, t, wd, td}	non_commercial
HRA00136424	1	PODGORICA (TITOGRAD	19.28	42.38	37	Croatia	2023	2024	{slp, wd, t, ws, mslp, td}	non_commercial
HRA00136424	3	PODGORICA (TITOGRAD	19.28	42.38	37	Croatia	2023	2024	{mslp, wd, slp, t, ws, td}	non_commercial
MJI0000LYTI	1	PODGORICA / GOLUBOVCI	19.25	42.37	33	Montenegro	1952	2024	{td, mslp, ws, t, wd, slp}	non_commercial
MJI0000LYTI	2	PODGORICA / GOLUBOVCI	19.25	42.37	33	Montenegro	1952	1962	{td, mslp}	non_commercial
MJM00013463	1	PODGORICA-GRAD	19.28	42.43	50	Montenegro	1993	2024	{t, ws, wd, td, slp, mslp}	non_commercial
ITI0000LIVM	1	POINT MARINA/RAVENN	12.3	44.45	6	Italy	1966	2024	{td, wd, mslp, ws, t, slp}	non_commercial
INI0000VOPC	1	PONDICHERRY	79.81	11.97	36	India	2017	2024	{td, wd, t, ws}	non_commercial
INI0000VAPR	1	PORBANDAR	69.66	21.65	7	India	2014	2024	{td, t, ws, wd}	non_commercial
INM00042830	2	PORBANDAR	69.67	21.65	5	India	1973	2024	{td, ws, t, mslp, wd, slp}	non_commercial
INM00042830	1	PORBANDAR	69.67	21.65	5	India	2023	2024	{wd, td, t, ws}	non_commercial
FII0000EFPO	1	PORI	21.8	61.46	13.4	Finland	1952	2024	{td, t, mslp, wd, ws, slp}	open_access
FII0000EFPO	2	PORI	21.8	61.46	13.4	Finland	1952	1963	{td, mslp, t}	open_access
FIM00002926	2	PORI RAILWAY STATION	21.78	61.48	10.1	Finland	2012	2024	{slp, ws, t, td, wd, mslp}	open_access
FIM00002926	1	PORI RAILWAY STATION	21.78	61.48	10.1	Finland	2023	2024	{ws, td, wd, t, slp, mslp}	open_access
FIM00002751	1	PORI TAHKOLUOTO HARBOUR	21.38	61.63	4.6	Finland	2008	2024	{mslp, td, wd, ws, t, slp}	open_access
ITA00161361	1	PORRETTA PASS	10.93	44.03	1313	Italy	1973	1980	{ws, wd, td, t, slp}	non_commercial
INI0000VOPB	1	PORT BLAIR	92.73	11.64	4.3	India	2014	2024	{td, t, ws, wd}	non_commercial
INMU0020498	4	PORT BLAIR ANDAMAN ISLANDS	92.72	11.67	80	India	1893	1899	{slp}	open_access
INMU0020498	6	PORT BLAIR ANDAMAN ISLANDS	92.72	11.67	80	India	1945	1948	{t, td}	non_commercial
INMU0020498	3	PORT BLAIR ANDAMAN ISLANDS	92.72	11.67	80	India	2004	2004	{mslp}	open_access
INMU0020498	1	PORT BLAIR ANDAMAN ISLANDS	92.72	11.67	80	India	2023	2024	{t, ws, td, wd}	non_commercial
INMU0020498	2	PORT BLAIR ANDAMAN ISLANDS	92.72	11.67	80	India	2023	2024	{mslp, td, ws, t, wd, slp}	non_commercial
EGI0000HEPS	2	PORT SAID	32.24	31.28	2.4	Egypt	1884	1957	{mslp}	open_access
EGI0000HEPS	3	PORT SAID	32.24	31.28	2.4	Egypt	1907	1957	{t}	open_access
EGI0000HEPS	1	PORT SAID	32.24	31.28	2.4	Egypt	1949	2024	{ws, td, wd, mslp, t, slp}	non_commercial
EGM00062333	2	PORT SAID	32.3	31.27	6	Egypt	1987	2023	{wd, ws, t, td, mslp, slp}	non_commercial
EGM00062333	1	PORT SAID	32.3	31.27	6	Egypt	2023	2024	{td, ws, wd, mslp, t}	non_commercial
NHA00915581	2	PORT VILA	168.3	-17.75	18	Vanuatu	1947	1990	{ws, t, wd, td, slp, mslp}	non_commercial
NHA00915581	1	PORT VILA	168.3	-17.75	18	Vanuatu	2020	2024	{ws, td, t, wd, mslp, slp}	non_commercial
NHI0000NVVV	1	PORT VILA BAUERFIELD	168.32	-17.7	21.3	Vanuatu	1943	2024	{td, ws, mslp, wd, t, slp}	non_commercial
SII0000LJPZ	1	PORTOROZ	13.62	45.47	2.1	Slovenia	1974	2024	{ws, wd, td, t, mslp, slp}	non_commercial
SIM00013105	2	PORTOROZ/SECOVLJE	13.62	45.48	3	Slovenia	2007	2007	{td, ws, t, wd}	non_commercial
SIM00013105	1	PORTOROZ/SECOVLJE	13.62	45.48	3	Slovenia	2023	2024	{td, ws, mslp, slp, t, wd}	non_commercial
GMN00003987	2	POTSDAM	13.06	52.38	81	Germany	1893	2007	{slp}	open_access
GMN00003987	1	POTSDAM	13.06	52.38	81	Germany	1893	2020	{t, slp, td, mslp}	open_access
GMN00003987	4	POTSDAM	13.06	52.38	81	Germany	1952	1960	{mslp, td}	open_access
GMN00003987	3	POTSDAM	13.06	52.38	81	Germany	1994	2007	{slp}	open_access
GMU003342-1	1	POTSDAM	13.07	52.38	71	Germany	1950	1993	{mslp}	open_access
GMMU0010380	1	POTSDAM GERMANY	13.05	52.38	70	Germany	1893	1993	{slp, mslp}	open_access
GMMU0010380	2	POTSDAM GERMANY	13.05	52.38	70	Germany	1893	2007	{slp}	open_access
GMMU0010380	3	POTSDAM GERMANY	13.05	52.38	70	Germany	1950	2007	{mslp, slp}	open_access
GMMU0010380	4	POTSDAM GERMANY	13.05	52.38	70	Germany	1952	1960	{mslp, td, t}	open_access
RQC00663657	2	PR FAJARDO	-65.66	18.31	9.1	Puerto Rico [United States]	2023	2024	{td, t, mslp, wd, ws}	non_commercial
RQW00000494	2	PR FERNANDO LUIS RIBAS DOMINICCI	-66.1	18.46	3	Puerto Rico [United States]	2011	2024	{t, td, wd, ws}	non_commercial
